"","Sample.Key","metal","CPS","RSD"
"335","45","Cd114",0.0166761964616001,4.15266003518627
"336","45","Pb208",5.49758685661816,2.33105407104844
"337","46","Cr52",1.77533990432494,0.72741738465029
"338","46","Cr53",0.219701631162435,0.53415104266701
"339","46","As75",0.0244807168078785,2.21428630429238
"340","46","Cd111",0.00295424420667321,13.2308977705564
"341","46","Cd114",0.0124869762163678,2.67486371136285
"342","46","Pb208",7.19499458358276,0.483609718403647
"343","47","Cr52",4.34563932429953,0.809516763428281
"344","47","Cr53",0.530270469764641,2.19577258428633
"345","47","As75",0.123087936184004,0.619550393233227
"346","47","Cd111",0.0549906999815834,5.1315577166418
"347","47","Cd114",0.141404705335408,1.04592012971886
"348","47","Pb208",29.2760939381194,1.61325636875645
"349","48","Cr52",2.24092218478958,0.488868109592727
"350","48","Cr53",0.275076685478027,0.134128852990125
"351","48","As75",0.0228010763087132,2.19041435259294
"352","48","Cd111",0.00268211510382495,5.0898243864396
"353","48","Cd114",0.0113880603969248,2.46139673975355
"354","48","Pb208",5.44768672927226,0.761822458064522
"355","49","Cr52",0.109662575991602,0.994112524235184
"356","49","Cr53",0.0136814444607783,0.669200402956908
"357","49","As75",0.00525293366278572,1.06289990972201
"358","49","Cd111",0.000143859820705522,30.3714252910022
"359","49","Cd114",0.000765396399811286,2.81102164505519
"360","49","Pb208",0.0157700663401483,2.86311281963299
"361","50","Cr52",0.113366813396434,0.111010268118594
"362","50","Cr53",0.013892672906105,0.222184814876405
"363","50","As75",0.00536985971397353,0.527024580858142
"364","50","Cd111",0.000136020425915319,4.93654672832933
"365","50","Cd114",0.000389925221002588,1.2435109926391
"366","50","Pb208",0.0123183724924805,0.897198107929383
"367","51","Cr52",0.78815309197868,2.43095332846543
"368","51","Cr53",0.0967935070240599,0.080868678703909
"369","51","As75",0.0320947524140453,5.84955959392423
"370","51","Cd111",0.00268491357239767,30.3721581886417
"371","51","Cd114",0.0268334189356443,4.23073353311806
"372","51","Pb208",4.68367952212092,1.49372900569325
"373","0","Cr52",0.0234987758805963,6.07942231371729
"374","0","Cr53",0.00288994157838835,7.0243500680347
"375","0","As75",0.00461725950532678,6.20292046009065
"376","0","Cd111",4.32186034954169e-05,130.154650434199
"377","0","Cd114",0.000417794239988756,10.4962121245879
"378","0","Pb208",0.00531623397972805,9.22429383956869
